area_id,native_key,district_number,area_name_fa,level,date,period_code,period_id,label,price_psm_median_toman,price_psm_smoothed_toman,price_psm_p25_toman,price_psm_p75_toman,price_total_median_toman,sample_size,trust,source,metraj_band,window_months
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2021-08-23,1400-06,246,شهریور - 1400,20625000,12881448.78,20625000,20625000,3300000000,1,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2021-10-23,1400-08,248,آبان - 1400,14516129.03,14802389.43,14516129.03,14516129.03,1800000000,1,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2021-11-22,1400-09,249,آذر - 1400,14516129.03,14950146.63,14516129.03,14516129.03,1800000000,1,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2021-12-22,1400-10,250,دی - 1400,14516129.03,13597037.84,14516129.03,14516129.03,1800000000,1,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2022-01-21,1400-11,251,بهمن - 1400,11402173.92,13191197.23,8951086.96,13853260.87,945000000,2,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2022-02-20,1400-12,252,اسفند - 1400,15384615.38,15421039.88,10942307.69,15844481.61,1500000000,3,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2022-03-21,1401-01,253,فروردین - 1401,15384615.38,15730637.73,10942307.69,15844481.61,1500000000,3,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2022-04-21,1401-02,254,اردیبهشت - 1401,15384615.38,19974340.9,15384615.38,15384615.38,2000000000,1,MODELED,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2022-11-22,1401-09,261,آذر - 1401,62247212.25,62064980.38,34427361.85,84249084.25,9150000000,32,DIRECT,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2022-12-22,1401-10,262,دی - 1401,83760683.76,83106428.36,57407407.41,102739726.03,10800000000,281,DIRECT,listing,metraj_all,3
be3fbc54-8cd3-f58d-be15-6e14c29542f5,242459:1,1,منطقه 1,MUNICIPAL_AREA,2023-01-21,1401-11,263,بهمن - 1401,83760683.76,83530852.81,56737716.77,104858379.23,10200000000,687,DIRECT,listing,metraj_all,3
